"xn","L_blade","W_blade","L_sheath","L_internode","W_sheath","Hcol","W_internode"
-13,1.4690896012935,0.372799415680405,3.13605306136559,0,0.448990303763677,3.17737922501231,0.448990303763677
-12.9,1.62368896728268,0.37280756543931,3.13143162087735,0,0.448990303763677,3.17241480650399,0.448990303763677
-12.8,1.77828833327185,0.372815715198216,3.12681018038912,0,0.448990303763677,3.16745038799567,0.448990303763677
-12.7,1.93288769926103,0.372823864957121,3.12218873990088,0,0.448990303763677,3.16248596948735,0.448990303763677
-12.6,2.0874870652502,0.372832014716026,3.11756729941264,0,0.448990303763677,3.15752155097902,0.448990303763677
-12.5,2.24208643123937,0.372840164474932,3.1129458589244,0,0.448990303763677,3.1525571324707,0.448990303763677
-12.4,2.39668579722854,0.372848314233837,3.10832441843616,0,0.448990303763677,3.14759271396238,0.448990303763677
-12.3,2.55128516321772,0.372856463992743,3.10370297794792,0,0.448990303763677,3.14262829545406,0.448990303763677
-12.2,2.70588452920689,0.372864613751648,3.09908153745968,0,0.448990303763677,3.13766387694574,0.448990303763677
-12.1,2.86048389519607,0.372872763510553,3.09446009697144,0,0.448990303763677,3.13269945843741,0.448990303763677
-12,3.01508326118524,0.372880913269459,3.0898386564832,0,0.448990303763677,3.12773503992909,0.448990303763677
-11.9,3.16968262717441,0.372889063028364,3.08521721599497,0,0.448990303763677,3.12277062142077,0.448990303763677
-11.8,3.32428199316359,0.37289721278727,3.08059577550673,0,0.448990303763677,3.11780620291245,0.448990303763677
-11.7,3.47888135915276,0.372905362546175,3.07597433501849,0,0.448990303763677,3.11284178440413,0.448990303763677
-11.6,3.63348072514193,0.37291351230508,3.07135289453025,0,0.448990303763677,3.1078773658958,0.448990303763677
-11.5,3.78808009113111,0.372921662063986,3.06673145404201,0,0.448990303763677,3.10291294738748,0.448990303763677
-11.4,3.94267945712028,0.372929811822891,3.06211001355377,0,0.448990303763677,3.09794852887916,0.448990303763677
-11.3,4.09727882310945,0.372937961581796,3.05748857306553,0,0.448990303763677,3.09298411037084,0.448990303763677
-11.2,4.25187818909863,0.372946111340702,3.05286713257729,0,0.448990303763677,3.08801969186251,0.448990303763677
-11.1,4.4064775550878,0.372954261099607,3.04824569208905,0,0.448990303763677,3.08305527335419,0.448990303763677
-11,4.56107692107698,0.372962410858513,3.04362425160081,0,0.448990303763677,3.07809085484587,0.448990303763677
-10.9,4.71567628706615,0.372970560617418,3.03900281111257,0,0.448990303763677,3.07312643633755,0.448990303763677
-10.8,4.87027565305532,0.372978710376323,3.03438137062434,0,0.448990303763677,3.06816201782923,0.448990303763677
-10.7,5.0248750190445,0.372986860135229,3.0297599301361,0,0.448990303763677,3.0631975993209,0.448990303763677
-10.6,5.17947438503367,0.372995009894134,3.02513848964786,0,0.448990303763677,3.05823318081258,0.448990303763677
-10.5,5.33407375102284,0.373003159653039,3.02051704915962,0,0.448990303763677,3.05326876230426,0.448990303763677
-10.4,5.48867311701202,0.373011309411945,3.01589560867138,0,0.448990303763677,3.04830434379594,0.448990303763677
-10.3,5.64327248300119,0.37301945917085,3.01127416818314,0,0.448990303763677,3.04333992528762,0.448990303763677
-10.2,5.79787184899037,0.373027608929756,3.0066527276949,0,0.448990303763677,3.03837550677929,0.448990303763677
-10.1,5.95247121497954,0.373035758688661,3.00203128720666,0,0.448990303763677,3.03341108827097,0.448990303763677
-10,6.10707058096871,0.373043908447566,2.99740984671842,0,0.448990303763677,3.02844666976265,0.448990303763677
-9.9,6.26166994695789,0.373052058206472,2.99278840623018,0,0.448990303763677,3.02348225125433,0.448990303763677
-9.8,6.41626931294706,0.373060207965377,2.98816696574195,0,0.448990303763677,3.01851783274601,0.448990303763677
-9.7,6.57086867893623,0.373068357724282,2.98354552525371,0,0.448990303763677,3.01355341423768,0.448990303763677
-9.6,6.72546804492541,0.373076507483188,2.97892408476547,0,0.448990303763677,3.00858899572936,0.448990303763677
-9.5,6.88006741091458,0.373084657242093,2.97430264427723,0,0.448990303763677,3.00362457722104,0.448990303763677
-9.4,7.03466677690375,0.373092807000999,2.96968120378899,0,0.448990303763677,2.99866015871272,0.448990303763677
-9.3,7.18927835686235,0.373100956759904,2.96505976330075,0,0.448990303763677,2.99369574020439,0.448990303763677
-9.2,7.34395601539095,0.373109106518809,2.96043832281251,0,0.448990303763677,2.98873132169607,0.448990303763677
-9.1,7.49875776783503,0.373117256277715,2.95581688232427,0,0.448990303763677,2.98376690318775,0.448990303763677
-9,7.65366036655823,0.37312540603662,2.95119544183603,0,0.448990303763677,2.97880248467943,0.448990303763677
-8.9,7.8085365658342,0.373133555795525,2.94657400134779,0,0.448990303763677,2.97383806617111,0.448990303763677
-8.8,7.96314324113898,0.373141705554431,2.94195256085956,0,0.448990303763677,2.96887364766278,0.448990303763677
-8.7,8.1169150276136,0.373149855313336,2.93733112037132,0,0.448990303763677,2.96390922915446,0.448990303763677
-8.6,8.2688592834604,0.373158005072242,2.93270967988308,0,0.448990303763677,2.95894481064614,0.448990303763677
-8.5,8.41784528073193,0.373166154831147,2.92808823939484,0,0.448990303763677,2.95398039213782,0.448990303763677
-8.4,8.56270270416891,0.373174304590052,2.9234667989066,0,0.448990303763677,2.9490159736295,0.448990303763677
-8.3,8.70225689484869,0.373182454348958,2.91884535841836,0,0.448990303763677,2.94405155512117,0.448990303763677
-8.2,8.83533571863154,0.373190604107863,2.91422391793012,0,0.448990303763677,2.93908713661285,0.448990303763677
-8.1,8.9608215946671,0.373198753866769,2.90960247744188,0,0.448990303763677,2.93412271810453,0.448990303763677
-8,9.07764046388422,0.373206903625674,2.90498103695364,0,0.448990303763677,2.92915829959621,0.448990303763677
-7.9,9.18464557744094,0.373215050108318,2.90035959913344,0,0.448990303763677,2.92419390269874,0.448990303763677
-7.8,9.28053709680118,0.373222896281994,2.89572465489579,0,0.448990303763677,2.91921202948364,0.448990303763677
-7.7,9.36421196855409,0.373232095318361,2.89101990221953,0,0.448990303763677,2.91414225821446,0.448990303763677
-7.6,9.43490351830518,0.373256245852936,2.88620998126876,0,0.448990303763677,2.90895301592894,0.448990303763677
-7.5,9.49259022321366,0.373327014556828,2.88135259186306,0,0.448990303763677,2.90372213636567,0.448990303763677
-7.4,9.5379813266063,0.373495237172665,2.87667710384867,0,0.448990303763677,2.89872131792136,0.448990303763677
-7.3,9.57206070814695,0.373834612311516,2.8725215111637,0,0.448990303763677,2.89429118261232,0.448990303763677
-7.2,9.59583610524981,0.374420366565253,2.86921941239877,0,0.448990303763677,2.89078740638629,0.448990303763677
-7.1,9.61036974615982,0.375327726525748,2.86708392219756,0,0.448990303763677,2.88856762501172,0.448990303763677
-7,9.61667902659138,0.376631918784874,2.86642533818183,0,0.448990303763677,2.88798947425705,0.448990303763677
-6.9,9.61535015745306,0.378408939879974,2.86755395797334,0,0.448990303763677,2.88941058989073,0.448990303763677
-6.8,9.60686515410231,0.380737960144817,2.87078007919385,0,0.448990303763677,2.89318722988684,0.448990303763677
-6.7,9.59181551775458,0.383693875538836,2.87634175377602,0,0.448990303763677,2.89953304523833,0.448990303763677
-6.6,9.57107909223453,0.387325506394553,2.88422970313346,0,0.448990303763677,2.90842414624803,0.448990303763677
-6.5,9.54581125546205,0.391641768821913,2.89434095819092,0,0.448990303763677,2.91973872842572,0.448990303763677
-6.4,9.51755961676919,0.396613650479571,2.90662772982869,0,0.448990303763677,2.93337867084367,0.448990303763677
-6.3,9.48800604346723,0.402189943045636,2.92111793913781,0,0.448990303763677,2.94937530985556,0.448990303763677
-6.2,9.45883223571073,0.408316423318096,2.93790450651636,0,0.448990303763677,2.96779988510558,0.448990303763677
-6.1,9.43166394757055,0.41493886809494,2.95708765232512,0,0.448990303763677,2.9887236362379,0.448990303763677
-6,9.40808136635378,0.422003205978232,2.97876759692491,0,0.448990303763677,3.01221780289669,0.448990303763677
-5.9,9.38966379760216,0.429459481220876,3.0030445606765,0,0.448990303763677,3.03834442427795,0.448990303763677
-5.8,9.3780156287565,0.43726223406916,3.03001556388416,0,0.448990303763677,3.06712581080398,0.448990303763677
-5.7,9.37477629862492,0.445370164957204,3.0596800009507,0,0.448990303763677,3.09852943333942,0.448990303763677
-5.6,9.38112267022376,0.453760084985583,3.09186607746683,0,0.448990303763677,3.13226116429566,0.448990303763677
-5.5,9.39749519379505,0.462414439635583,3.12629085174997,0,0.448990303763677,3.16786381908683,0.448990303763677
-5.4,9.4238658087647,0.471317868442863,3.1627405133964,0,0.448990303763677,3.20495992956635,0.448990303763677
-5.3,9.46000492594447,0.480454548608136,3.20110574698431,0,0.448990303763677,3.24322468320544,0.448990303763677
-5.2,9.5056194428436,0.489807426431181,3.24130037616546,0,0.448990303763677,3.28237965474829,0.448990303763677
-5.1,9.56041268781605,0.499359361931005,3.28325687859332,0,0.448990303763677,3.32214912459823,0.448990303763677
-5,9.62408798921579,0.509093215126617,3.32696965777844,0,0.448990303763677,3.36227700925522,0.448990303763677
-4.9,9.69634867539678,0.518992173483456,3.37244595519542,0,0.448990303763677,3.40256874396776,0.448990303763677
-4.8,9.77689859970464,0.529040895526134,3.41969341889244,0,0.448990303763677,3.44284184467576,0.448990303763677
-4.7,9.86549837195637,0.539221827131256,3.46877128885688,0,0.448990303763677,3.48295777947083,0.448990303763677
-4.6,9.96208389017347,0.549522170843816,3.51993916430851,0,0.448990303763677,3.5230115043023,0.448990303763677
-4.5,10.0668872707134,0.559962163111686,3.57370475148454,0,0.448990303763677,3.56341065604753,0.448990303763677
-4.4,10.1805033249265,0.570607878073983,3.63085253739686,0,0.448990303763677,3.6049688165888,0.448990303763677
-4.3,10.3037800668978,0.581570861688591,3.69243886016206,0,0.448990303763677,3.64888239807744,0.448990303763677
-4.2,10.4375025112437,0.592981775208607,3.75968940224922,0,0.448990303763677,3.69653820168465,0.448990303763677
-4.1,10.5820276074808,0.604974396641027,3.83384252854119,0,0.448990303763677,3.74933809250239,0.448990303763677
-4,10.7374079003704,0.617691216767194,3.91614752699122,0.00919604390694763,0.448990303763677,3.80875395625165,0.448990303763677
-3.9,10.9032459085902,0.631276477617967,4.00788213906981,0.0230506119777516,0.448990303763677,3.87633832930053,0.448990303763677
-3.8,11.0787621639777,0.645861133755761,4.11032163421562,0.0401592025628908,0.448990303763677,3.95364467633458,0.448990303763677
-3.7,11.2634061318082,0.661531281412564,4.22453607882263,0.0608307141204982,0.448990303763677,4.04213076766854,0.448990303763677
-3.6,11.4569210411689,0.678319668523817,4.35115752375764,0.085291249754407,0.448990303763677,4.14305401892861,0.448990303763677
-3.5,11.6593146212207,0.696232818555158,4.49026403306441,0.113634033316419,0.448990303763677,4.257392247732,0.448990303763677
-3.4,11.8706953081464,0.715273903984062,4.64156851941645,0.145832110236763,0.448990303763677,4.38595370745744,0.448990303763677
-3.3,12.0912128972525,0.735421220494329,4.80427826203821,0.181710006833234,0.448990303763677,4.52930714611789,0.448990303763677
-3.2,12.3210351915616,0.756616998607783,4.97746233839999,0.221094508842279,0.448990303763677,4.68791358174893,0.448990303763677
-3.1,12.5605736895031,0.778797247992729,5.16078677532531,0.26396865989795,0.448990303763677,4.86258123286484,0.448990303763677
-3,12.810353528108,0.801895077395844,5.35399750409635,0.310333345621583,0.448990303763677,5.05442648437519,0.448990303763677
-2.9,13.0706075671344,0.825823650172739,5.5568603962007,0.360117757371464,0.448990303763677,5.26428080998926,0.448990303763677
-2.8,13.341320020554,0.850463075961241,5.76859940089806,0.413360650511344,0.448990303763677,5.49246481331635,0.448990303763677
-2.7,13.6227442296254,0.875659139756182,5.98763191141213,0.470265645143973,0.448990303763677,5.73855558956557,0.448990303763677
-2.6,13.9155659153874,0.901250435860701,6.21133528865872,0.531254015409528,0.448990303763677,6.00142308145029,0.448990303763677
-2.5,14.2205805278581,0.927071570965707,6.43688345693703,0.596852982406018,0.448990303763677,6.27977274676298,0.448990303763677
-2.4,14.5384693552025,0.9529353015186,6.6615189635485,0.667591927145106,0.448990303763677,6.57237023165604,0.448990303763677
-2.3,14.8689562879563,0.978604687668684,6.88198383540701,0.743997234085109,0.448990303763677,6.87765089160147,0.448990303763677
-2.2,15.2108485940257,1.00381594423249,7.09457962731119,0.826480900862512,0.448990303763677,7.19350864763878,0.448990303763677
-2.1,15.563219340819,1.0283117880448,7.29685342074836,0.915685635839308,0.448990303763677,7.51849696861743,0.448990303763677
-2,15.9253339137142,1.05183691288599,7.48790608976441,1.01270257654955,0.448990303763677,7.85188312134422,0.448990303763677
-1.9,16.2961365756245,1.07415646200002,7.66750731694763,1.11875604694664,0.448990303763677,8.19324429983365,0.448990303763677
-1.8,16.6736263299736,1.09507502938689,7.83568703107501,1.23505044426388,0.448990303763677,8.54230567435481,0.448990303763677
-1.7,17.0552592192699,1.11448675376376,7.99288426923468,1.36278154003144,0.448990303763677,8.89959400633239,0.448990303763677
-1.6,17.4387628654362,1.1323933133506,8.14010509141143,1.50329333614519,0.448990303763677,9.2671388029469,0.448990303763677
-1.5,17.8219437062152,1.14886161085787,8.27854128190221,1.65796623291667,0.448990303763677,9.64795261661084,0.448990303763677
-1.4,18.2019912070575,1.16401681132481,8.40927645361654,1.82765200226182,0.448990303763677,10.0447742194835,0.448990303763677
-1.3,18.5749914036622,1.17802734115176,8.53260489840682,2.01254278742491,0.448990303763677,10.4597649823677,0.448990303763677
-1.2,18.9363478266788,1.19109171503713,8.64853043809453,2.2122600701702,0.448990303763677,10.894542107572,0.448990303763677
-1.1,19.2817971052543,1.20339846668662,8.75686727474237,2.42611011864853,0.448990303763677,11.3503860440678,0.448990303763677
-1,19.6078132172083,1.21512224389191,8.85752730629017,2.65344791470612,0.448990303763677,11.828777847429,0.448990303763677
-0.899999999999999,19.9113149674117,1.22640509548747,8.95075020116834,2.89335958324694,0.448990303763677,12.3314170037027,0.448990303763677
-0.799999999999999,20.1891072003986,1.23737486290067,9.03705903967953,3.14473915679214,0.448990303763677,12.8603516482375,0.448990303763677
-0.699999999999999,20.4379383742003,1.24816220310593,9.11740957804236,3.40650211596752,0.448990303763677,13.4183121502592,0.448990303763677
-0.6,20.6555678789308,1.25888916265839,9.19312694197338,3.67782854248893,0.448990303763677,14.0083001372659,0.448990303763677
-0.5,20.8401092730805,1.26961649695329,9.26554318559454,3.95787066096758,0.448990303763677,14.6326243033945,0.448990303763677
-0.399999999999999,20.9889480755451,1.28036565588376,9.33581630743322,4.24574280671193,0.448990303763677,15.2928027681722,0.448990303763677
-0.299999999999999,21.0987178339089,1.29114522285543,9.40478422404618,4.54102171656703,0.448990303763677,15.9902808494916,0.448990303763677
-0.199999999999999,21.1660452953801,1.30196377845356,9.47317926603835,4.8435679975398,0.448990303763677,16.7259899610346,0.448990303763677
-0.0999999999999996,21.1876737177559,1.31284288096619,9.54163631400708,5.15347128814468,0.448990303763677,17.5009604928346,0.448990303763677
0,21.160824963711,1.32381482951048,9.61115777590935,5.47092974282409,0.448990303763677,18.3168859206322,0.448990303763677
0.100000000000001,21.0838001592817,1.33491685717488,9.68361998477766,5.79598005849001,0.448990303763677,19.1760770929295,0.448990303763677
0.200000000000001,20.955531310023,1.34621766882257,9.7616468188754,6.12880117476749,0.448990303763677,20.0818504385129,0.448990303763677
0.300000000000001,20.7750476998309,1.35775736483692,9.84806523746851,6.46968345874408,0.448990303763677,21.0378165482756,0.448990303763677
0.4,20.5430937500269,1.36956790757636,9.94549614291666,6.81846529247581,0.448990303763677,22.0464426592799,0.448990303763677
0.5,20.2624746316918,1.38161826427448,10.055896055478,7.1750342014347,0.448990303763677,23.1090819589672,0.448990303763677
0.600000000000001,19.9364696927574,1.39381092066027,10.1809549928286,7.5393496348587,0.448990303763677,24.2262383146124,0.448990303763677
0.700000000000001,19.568298128055,1.40598001420688,10.321661615566,7.91100999723265,0.448990303763677,25.3968316547092,0.448990303763677
0.800000000000001,19.1616725037658,1.41795083104254,10.478361094386,8.28938856316849,0.448990303763677,26.6188322743558,0.448990303763677
0.9,18.7200703985564,1.42944253964945,10.650338357543,8.67357839759909,0.448990303763677,27.8890031321577,0.448990303763677
1,18.2472715596183,1.44011267894993,10.8365669394165,9.06293272642812,0.448990303763677,29.2036774057684,0.448990303763677
1.1,17.7481616423442,1.44965167835836,11.0362283661914,9.45696004894472,0.448990303763677,30.560284084057,0.448990303763677
1.2,17.2284934195077,1.45783313741001,11.2487714922974,9.8562778578638,0.448990303763677,31.9582856727589,0.448990303763677
1.3,16.6942014133133,1.46454112994783,11.4730256803815,10.2627415001642,0.448990303763677,33.3965703198944,0.448990303763677
1.4,16.1511234155349,1.46981191080135,11.7073204781919,10.6786653557035,0.448990303763677,34.872408880287,0.448990303763677
1.5,15.6044707019101,1.47377935145195,11.9501161403973,11.1061543639099,0.448990303763677,36.3828924902643,0.448990303763677
1.6,15.0580380352419,1.47663315977169,12.2006049167487,11.5463435055341,0.448990303763677,37.9252296704125,0.448990303763677
1.7,14.5139089355633,1.47852569237138,12.4577952809162,11.9986968653457,0.448990303763677,39.4961497014158,0.448990303763677
1.8,13.9729602150351,1.47953234578624,12.7196511412858,12.460936115932,0.448990303763677,41.0895521842339,0.448990303763677
1.9,13.4353925615968,1.47966481190069,12.9832982141548,12.9302805793227,0.448990303763677,42.6951845841175,0.448990303763677
2,12.9012944474248,1.47897955375005,13.2463859353303,13.4045627264093,0.448990303763677,44.3031081738532,0.448990303763677
2.1,12.3711837052272,1.47760722804916,13.508061678436,13.8830689405811,0.448990303763677,45.9081524943716,0.448990303763677
2.2,11.8454414802354,1.47570331828735,13.7686569330414,14.3663043584634,0.448990303763677,47.5095655109107,0.448990303763677
2.3,11.3241822740644,1.47342658215721,14.0293409031125,14.8547253942369,0.448990303763677,49.1099539558314,0.448990303763677
2.4,10.806878078049,1.47091245181753,14.2908836817448,15.3485335299677,0.448990303763677,50.7125263801838,0.448990303763677
2.5,10.292579498881,1.46824922118189,14.5535186565993,15.8474294063145,0.448990303763677,52.318536786227,0.448990303763677
2.6,9.78035847427174,1.46551064367797,14.8171036910802,16.3504801105805,0.448990303763677,53.9283626797053,0.448990303763677
2.7,9.26960480558648,1.46275834395568,15.0812285121478,16.8564551338823,0.448990303763677,55.5408834601183,0.448990303763677
2.8,8.75987523023929,1.46001735226168,15.3457105284645,17.3643136085681,0.448990303763677,57.155051145087,0.448990303763677
2.9,8.25072796591049,1.45729003664769,15.6104382547028,17.8733685525378,0.448990303763677,58.770291769728,0.448990303763677
3,7.74172363494259,1.45457815503735,15.8752999152481,18.3829537308734,0.448990303763677,60.3860408747402,0.448990303763677
3.1,7.23267670750834,1.45187251089189,16.1401877244774,18.8925931528861,0.448990303763677,62.0018583942294,0.448990303763677
3.2,6.72362978007411,1.44916686674644,16.4050755337068,19.4022325748987,0.448990303763677,63.6176759137185,0.448990303763677
3.3,6.21458285263986,1.44646122260098,16.6699633429362,19.9118719969114,0.448990303763677,65.2334934332078,0.448990303763677
3.4,5.7055359252056,1.44375557845552,16.9348511521655,20.421511418924,0.448990303763677,66.849310952697,0.448990303763677
3.5,5.19648899777136,1.44104993431007,17.1997389613949,20.9311508409366,0.448990303763677,68.4651284721861,0.448990303763677
3.6,4.68744207033711,1.43834429016461,17.4646267706242,21.4407902629493,0.448990303763677,70.0809459916753,0.448990303763677
3.7,4.17839514290288,1.43563864601915,17.7295145798536,21.9504296849619,0.448990303763677,71.6967635111644,0.448990303763677
3.8,3.66934821546861,1.4329330018737,17.9944023890829,22.4600691069745,0.448990303763677,73.3125810306536,0.448990303763677
3.9,3.16030128803436,1.43022735772824,18.2592901983123,22.9697085289872,0.448990303763677,74.9283985501428,0.448990303763677
4,2.65125436060013,1.42752171358278,18.5241780075417,23.4793479509998,0.448990303763677,76.5442160696319,0.448990303763677
4.1,2.14220743316588,1.42481606943733,18.789065816771,23.9889873730125,0.448990303763677,78.1600335891211,0.448990303763677
4.2,1.63316050573163,1.42211042529187,19.0539536260004,24.4986267950251,0.448990303763677,79.7758511086103,0.448990303763677
4.3,1.12411357829738,1.41940478114641,19.3188414352297,25.0082662170377,0.448990303763677,81.3916686280995,0.448990303763677
4.4,0.615066650863128,1.41669913700096,19.5837292444591,25.5179056390504,0.448990303763677,83.0074861475886,0.448990303763677
4.5,0.106019723428893,1.4139934928555,19.8486170536884,26.027545061063,0.448990303763677,84.6233036670778,0.448990303763677
